mode,seed,method,episode,scope,version,x,action,reward,certified,wrong_certificate,phase,live_hypotheses
novel_inputs,6,window_replay_24,113,public-system-1,v1,1,3,0,0,0,early,20
novel_inputs,6,window_replay_24,114,public-system-1,v1,0,2,0,0,0,early,15
novel_inputs,6,window_replay_24,115,public-system-1,v1,0,3,1,0,0,early,12
novel_inputs,6,window_replay_24,116,public-system-1,v1,0,3,1,1,0,early,3
novel_inputs,6,window_replay_24,117,public-system-1,v1,0,3,1,1,0,early,3
novel_inputs,6,window_replay_24,118,public-system-1,v1,1,4,1,0,0,early,3
novel_inputs,6,window_replay_24,119,public-system-1,v1,1,4,1,1,0,early,1
novel_inputs,6,window_replay_24,120,public-system-2,v1,1,0,0,0,0,early,49
novel_inputs,6,window_replay_24,121,public-system-2,v1,0,0,1,0,0,early,42
novel_inputs,6,window_replay_24,122,public-system-2,v1,0,0,1,1,0,early,6
novel_inputs,6,window_replay_24,123,public-system-2,v1,0,0,1,1,0,early,6
novel_inputs,6,window_replay_24,124,public-system-2,v1,1,1,0,0,0,early,6
novel_inputs,6,window_replay_24,125,public-system-2,v1,0,0,1,1,0,early,5
novel_inputs,6,window_replay_24,126,public-system-2,v1,1,2,0,0,0,early,5
novel_inputs,6,window_replay_24,127,public-system-2,v1,1,3,1,0,0,early,4
novel_inputs,6,window_replay_24,128,public-system-2,v1,0,0,1,1,0,early,1
novel_inputs,6,window_replay_24,129,public-system-2,v1,1,3,1,1,0,early,1
novel_inputs,6,window_replay_24,130,public-system-2,v1,0,0,1,1,0,early,1
novel_inputs,6,window_replay_24,131,public-system-2,v1,0,0,1,1,0,early,1
novel_inputs,6,window_replay_24,132,public-system-3,v1,1,0,0,0,0,early,49
novel_inputs,6,window_replay_24,133,public-system-3,v1,1,1,0,0,0,early,42
novel_inputs,6,window_replay_24,134,public-system-3,v1,0,0,0,0,0,early,35
novel_inputs,6,window_replay_24,135,public-system-3,v1,0,1,1,0,0,early,30
novel_inputs,6,window_replay_24,136,public-system-3,v1,1,2,1,0,0,early,5
novel_inputs,6,window_replay_24,137,public-system-3,v1,0,1,1,1,0,early,1
novel_inputs,6,window_replay_24,138,public-system-3,v1,0,1,1,1,0,early,1
novel_inputs,6,window_replay_24,139,public-system-3,v1,0,1,1,1,0,early,1
novel_inputs,6,window_replay_24,140,public-system-3,v1,0,1,1,1,0,early,1
novel_inputs,6,window_replay_24,141,public-system-3,v1,0,1,1,1,0,early,1
novel_inputs,6,window_replay_24,142,public-system-3,v1,1,2,1,1,0,early,1
novel_inputs,6,window_replay_24,143,public-system-3,v1,1,2,1,1,0,early,1
novel_inputs,6,window_replay_24,144,public-system-0,v1,0,0,0,0,0,early,49
novel_inputs,6,window_replay_24,145,public-system-0,v1,0,1,0,0,0,early,42
novel_inputs,6,window_replay_24,146,public-system-0,v1,0,2,0,0,0,early,35
novel_inputs,6,window_replay_24,147,public-system-0,v1,0,3,0,0,0,early,28
novel_inputs,6,window_replay_24,148,public-system-0,v1,0,4,0,0,0,early,21
novel_inputs,6,window_replay_24,149,public-system-0,v1,1,0,0,0,0,early,14
novel_inputs,6,window_replay_24,150,public-system-0,v1,1,1,0,0,0,early,12
novel_inputs,6,window_replay_24,151,public-system-0,v1,1,2,0,0,0,early,10
novel_inputs,6,window_replay_24,152,public-system-0,v1,0,5,0,0,0,early,8
novel_inputs,6,window_replay_24,153,public-system-0,v1,0,6,1,1,0,early,4
novel_inputs,6,window_replay_24,154,public-system-0,v1,0,6,1,1,0,early,4
novel_inputs,6,window_replay_24,155,public-system-0,v1,1,3,0,0,0,early,4
novel_inputs,6,window_replay_24,156,public-system-1,v1,1,0,0,0,0,early,49
novel_inputs,6,window_replay_24,157,public-system-1,v1,1,1,0,0,0,early,42
novel_inputs,6,window_replay_24,158,public-system-1,v1,1,2,0,0,0,early,35
novel_inputs,6,window_replay_24,159,public-system-1,v1,1,3,0,0,0,early,28
novel_inputs,6,window_replay_24,160,public-system-1,v1,1,4,1,0,0,early,21
novel_inputs,6,window_replay_24,161,public-system-1,v1,0,0,0,0,0,early,7
novel_inputs,6,window_replay_24,162,public-system-1,v1,1,4,1,1,0,early,6
novel_inputs,6,window_replay_24,163,public-system-1,v1,1,4,1,1,0,early,6
novel_inputs,6,window_replay_24,164,public-system-1,v1,1,4,1,1,0,early,6
novel_inputs,6,window_replay_24,165,public-system-1,v1,1,4,1,1,0,early,6
novel_inputs,6,window_replay_24,166,public-system-1,v1,0,1,0,0,0,early,6
novel_inputs,6,window_replay_24,167,public-system-1,v1,0,2,0,0,0,early,5
novel_inputs,6,window_replay_24,168,public-system-2,v1,1,0,0,0,0,early,49
novel_inputs,6,window_replay_24,169,public-system-2,v1,1,1,0,0,0,early,42
novel_inputs,6,window_replay_24,170,public-system-2,v1,1,2,0,0,0,early,35
novel_inputs,6,window_replay_24,171,public-system-2,v1,1,3,1,0,0,early,28
novel_inputs,6,window_replay_24,172,public-system-2,v1,1,3,1,1,0,early,7
novel_inputs,6,window_replay_24,173,public-system-2,v1,1,3,1,1,0,early,7
novel_inputs,6,window_replay_24,174,public-system-2,v1,1,3,1,1,0,early,7
novel_inputs,6,window_replay_24,175,public-system-2,v1,0,0,1,0,0,early,7
novel_inputs,6,window_replay_24,176,public-system-2,v1,0,0,1,1,0,early,1
novel_inputs,6,window_replay_24,177,public-system-2,v1,0,0,1,1,0,early,1
novel_inputs,6,window_replay_24,178,public-system-2,v1,0,0,1,1,0,early,1
novel_inputs,6,window_replay_24,179,public-system-2,v1,0,0,1,1,0,early,1
novel_inputs,6,window_replay_24,180,public-system-3,v1,0,0,0,0,0,early,49
novel_inputs,6,window_replay_24,181,public-system-3,v1,1,0,0,0,0,early,42
novel_inputs,6,window_replay_24,182,public-system-3,v1,1,1,0,0,0,early,36
novel_inputs,6,window_replay_24,183,public-system-3,v1,0,1,1,0,0,early,30
novel_inputs,6,window_replay_24,184,public-system-3,v1,0,1,1,1,0,early,5
novel_inputs,6,window_replay_24,185,public-system-3,v1,0,1,1,1,0,early,5
novel_inputs,6,window_replay_24,186,public-system-3,v1,1,2,1,0,0,early,5
novel_inputs,6,window_replay_24,187,public-system-3,v1,1,2,1,1,0,early,1
novel_inputs,6,window_replay_24,188,public-system-3,v1,0,1,1,1,0,early,1
novel_inputs,6,window_replay_24,189,public-system-3,v1,0,1,1,1,0,early,1
novel_inputs,6,window_replay_24,190,public-system-3,v1,0,1,1,1,0,early,1
novel_inputs,6,window_replay_24,191,public-system-3,v1,1,2,1,1,0,early,1
novel_inputs,6,window_replay_24,192,public-system-0,v1,6,0,0,0,0,late,49
novel_inputs,6,window_replay_24,193,public-system-0,v1,3,0,1,0,0,late,42
novel_inputs,6,window_replay_24,194,public-system-0,v1,5,1,0,0,0,late,6
novel_inputs,6,window_replay_24,195,public-system-0,v1,5,2,0,0,0,late,5
novel_inputs,6,window_replay_24,196,public-system-0,v1,2,1,0,0,0,late,4
novel_inputs,6,window_replay_24,197,public-system-0,v1,3,0,1,1,0,late,3
novel_inputs,6,window_replay_24,198,public-system-0,v1,2,2,1,0,0,late,3
novel_inputs,6,window_replay_24,199,public-system-0,v1,4,5,1,1,0,late,1
novel_inputs,6,window_replay_24,200,public-system-0,v1,6,1,1,1,0,late,1
novel_inputs,6,window_replay_24,201,public-system-0,v1,2,2,1,1,0,late,1
novel_inputs,6,window_replay_24,202,public-system-0,v1,3,0,1,1,0,late,1
novel_inputs,6,window_replay_24,203,public-system-0,v1,6,1,1,1,0,late,1
novel_inputs,6,window_replay_24,204,public-system-1,v1,3,0,0,0,0,late,49
novel_inputs,6,window_replay_24,205,public-system-1,v1,3,1,0,0,0,late,42
novel_inputs,6,window_replay_24,206,public-system-1,v1,4,0,1,0,0,late,35
novel_inputs,6,window_replay_24,207,public-system-1,v1,3,2,0,0,0,late,5
novel_inputs,6,window_replay_24,208,public-system-1,v1,6,1,0,0,0,late,4
novel_inputs,6,window_replay_24,209,public-system-1,v1,6,2,1,0,0,late,3
novel_inputs,6,window_replay_24,210,public-system-1,v1,5,1,1,1,0,late,1
novel_inputs,6,window_replay_24,211,public-system-1,v1,3,6,1,1,0,late,1
novel_inputs,6,window_replay_24,212,public-system-1,v1,3,6,1,1,0,late,1
novel_inputs,6,window_replay_24,213,public-system-1,v1,6,2,1,1,0,late,1
novel_inputs,6,window_replay_24,214,public-system-1,v1,3,6,1,1,0,late,1
novel_inputs,6,window_replay_24,215,public-system-1,v1,5,1,1,1,0,late,1
novel_inputs,6,window_replay_24,216,public-system-2,v1,3,0,0,0,0,late,49
novel_inputs,6,window_replay_24,217,public-system-2,v1,4,0,0,0,0,late,42
novel_inputs,6,window_replay_24,218,public-system-2,v1,3,1,0,0,0,late,36
novel_inputs,6,window_replay_24,219,public-system-2,v1,6,0,0,0,0,late,30
novel_inputs,6,window_replay_24,220,public-system-2,v1,6,5,0,0,0,late,25
novel_inputs,6,window_replay_24,221,public-system-2,v1,2,0,0,0,0,late,20
novel_inputs,6,window_replay_24,222,public-system-2,v1,6,4,1,0,0,late,16
novel_inputs,6,window_replay_24,223,public-system-2,v1,5,0,0,0,0,late,4
novel_inputs,6,window_replay_24,224,public-system-2,v1,3,2,1,0,0,late,3
novel_inputs,6,window_replay_24,225,public-system-2,v1,4,5,1,1,0,late,1
novel_inputs,6,window_replay_24,226,public-system-2,v1,5,1,1,1,0,late,1
novel_inputs,6,window_replay_24,227,public-system-2,v1,6,4,1,1,0,late,1
novel_inputs,6,window_replay_24,228,public-system-3,v1,5,0,0,0,0,late,49
novel_inputs,6,window_replay_24,229,public-system-3,v1,2,0,0,0,0,late,42
novel_inputs,6,window_replay_24,230,public-system-3,v1,5,1,0,0,0,late,36
novel_inputs,6,window_replay_24,231,public-system-3,v1,6,0,1,0,0,late,30
novel_inputs,6,window_replay_24,232,public-system-3,v1,6,0,1,1,0,late,5
novel_inputs,6,window_replay_24,233,public-system-3,v1,3,1,0,0,0,late,5
novel_inputs,6,window_replay_24,234,public-system-3,v1,3,2,0,0,0,late,4
novel_inputs,6,window_replay_24,235,public-system-3,v1,6,0,1,1,0,late,3
novel_inputs,6,window_replay_24,236,public-system-3,v1,4,1,0,0,0,late,3
novel_inputs,6,window_replay_24,237,public-system-3,v1,4,4,0,0,0,late,2
novel_inputs,6,window_replay_24,238,public-system-3,v1,3,4,1,1,0,late,1
novel_inputs,6,window_replay_24,239,public-system-3,v1,3,4,1,1,0,late,1
novel_inputs,6,window_replay_24,240,public-system-0,v1,3,0,1,0,0,late,49
novel_inputs,6,window_replay_24,241,public-system-0,v1,3,0,1,1,0,late,7
novel_inputs,6,window_replay_24,242,public-system-0,v1,5,0,0,0,0,late,7
novel_inputs,6,window_replay_24,243,public-system-0,v1,2,1,0,0,0,late,6
novel_inputs,6,window_replay_24,244,public-system-0,v1,2,2,1,0,0,late,5
novel_inputs,6,window_replay_24,245,public-system-0,v1,2,2,1,1,0,late,1
novel_inputs,6,window_replay_24,246,public-system-0,v1,2,2,1,1,0,late,1
novel_inputs,6,window_replay_24,247,public-system-0,v1,5,3,1,1,0,late,1
novel_inputs,6,window_replay_24,248,public-system-0,v1,2,2,1,1,0,late,1
novel_inputs,6,window_replay_24,249,public-system-0,v1,2,2,1,1,0,late,1
novel_inputs,6,window_replay_24,250,public-system-0,v1,6,1,1,1,0,late,1
novel_inputs,6,window_replay_24,251,public-system-0,v1,2,2,1,1,0,late,1
novel_inputs,6,window_replay_24,252,public-system-1,v1,4,0,1,0,0,late,49
novel_inputs,6,window_replay_24,253,public-system-1,v1,6,0,0,0,0,late,7
novel_inputs,6,window_replay_24,254,public-system-1,v1,2,1,0,0,0,late,6
novel_inputs,6,window_replay_24,255,public-system-1,v1,2,2,0,0,0,late,5
novel_inputs,6,window_replay_24,256,public-system-1,v1,6,1,0,0,0,late,4
novel_inputs,6,window_replay_24,257,public-system-1,v1,3,2,0,0,0,late,3
novel_inputs,6,window_replay_24,258,public-system-1,v1,5,1,1,0,0,late,2
novel_inputs,6,window_replay_24,259,public-system-1,v1,3,6,1,1,0,late,1
novel_inputs,6,window_replay_24,260,public-system-1,v1,6,2,1,1,0,late,1
novel_inputs,6,window_replay_24,261,public-system-1,v1,4,0,1,1,0,late,1
novel_inputs,6,window_replay_24,262,public-system-1,v1,2,5,1,1,0,late,1
novel_inputs,6,window_replay_24,263,public-system-1,v1,5,1,1,1,0,late,1
novel_inputs,6,window_replay_24,264,public-system-2,v1,2,0,0,0,0,late,49
novel_inputs,6,window_replay_24,265,public-system-2,v1,6,0,0,0,0,late,42
novel_inputs,6,window_replay_24,266,public-system-2,v1,2,1,0,0,0,late,36
novel_inputs,6,window_replay_24,267,public-system-2,v1,3,0,0,0,0,late,30
novel_inputs,6,window_replay_24,268,public-system-2,v1,5,0,0,0,0,late,25
novel_inputs,6,window_replay_24,269,public-system-2,v1,2,2,0,0,0,late,20
novel_inputs,6,window_replay_24,270,public-system-2,v1,2,3,0,0,0,late,16
novel_inputs,6,window_replay_24,271,public-system-2,v1,3,6,0,0,0,late,12
novel_inputs,6,window_replay_24,272,public-system-2,v1,2,4,0,0,0,late,9
novel_inputs,6,window_replay_24,273,public-system-2,v1,2,5,0,0,0,late,6
novel_inputs,6,window_replay_24,274,public-system-2,v1,5,1,1,0,0,late,3
novel_inputs,6,window_replay_24,275,public-system-2,v1,4,5,1,1,0,late,1
novel_inputs,6,window_replay_24,276,public-system-3,v1,4,0,0,0,0,late,49
novel_inputs,6,window_replay_24,277,public-system-3,v1,5,0,0,0,0,late,42
novel_inputs,6,window_replay_24,278,public-system-3,v1,3,0,0,0,0,late,36
novel_inputs,6,window_replay_24,279,public-system-3,v1,3,1,0,0,0,late,30
novel_inputs,6,window_replay_24,280,public-system-3,v1,6,0,1,0,0,late,25
novel_inputs,6,window_replay_24,281,public-system-3,v1,3,2,0,0,0,late,5
novel_inputs,6,window_replay_24,282,public-system-3,v1,4,1,0,0,0,late,4
novel_inputs,6,window_replay_24,283,public-system-3,v1,6,0,1,1,0,late,3
novel_inputs,6,window_replay_24,284,public-system-3,v1,2,1,0,0,0,late,3
novel_inputs,6,window_replay_24,285,public-system-3,v1,4,2,0,0,0,late,2
novel_inputs,6,window_replay_24,286,public-system-3,v1,6,0,1,1,0,late,1
novel_inputs,6,window_replay_24,287,public-system-3,v1,4,5,1,1,0,late,1
novel_inputs,6,window_replay_24,288,public-system-0,v1,6,0,0,0,0,late,49
novel_inputs,6,window_replay_24,289,public-system-0,v1,2,0,0,0,0,late,42
novel_inputs,6,window_replay_24,290,public-system-0,v1,6,1,1,0,0,late,36
novel_inputs,6,window_replay_24,291,public-system-0,v1,6,1,1,1,0,late,6
novel_inputs,6,window_replay_24,292,public-system-0,v1,2,1,0,0,0,late,6
novel_inputs,6,window_replay_24,293,public-system-0,v1,4,0,0,0,0,late,5
novel_inputs,6,window_replay_24,294,public-system-0,v1,4,2,0,0,0,late,4
novel_inputs,6,window_replay_24,295,public-system-0,v1,2,2,1,0,0,late,3
novel_inputs,6,window_replay_24,296,public-system-0,v1,3,0,1,1,0,late,1
novel_inputs,6,window_replay_24,297,public-system-0,v1,2,2,1,1,0,late,1
novel_inputs,6,window_replay_24,298,public-system-0,v1,4,5,1,1,0,late,1
novel_inputs,6,window_replay_24,299,public-system-0,v1,4,5,1,1,0,late,1
novel_inputs,6,window_replay_24,300,public-system-1,v1,5,0,0,0,0,late,49
novel_inputs,6,window_replay_24,301,public-system-1,v1,2,0,0,0,0,late,42
novel_inputs,6,window_replay_24,302,public-system-1,v1,4,0,1,0,0,late,36
novel_inputs,6,window_replay_24,303,public-system-1,v1,3,1,0,0,0,late,6
novel_inputs,6,window_replay_24,304,public-system-1,v1,2,1,0,0,0,late,5
novel_inputs,6,window_replay_24,305,public-system-1,v1,2,3,0,0,0,late,4
novel_inputs,6,window_replay_24,306,public-system-1,v1,4,0,1,1,0,late,3
novel_inputs,6,window_replay_24,307,public-system-1,v1,2,4,0,0,0,late,3
novel_inputs,6,window_replay_24,308,public-system-1,v1,5,1,1,0,0,late,2
novel_inputs,6,window_replay_24,309,public-system-1,v1,2,5,1,1,0,late,1
novel_inputs,6,window_replay_24,310,public-system-1,v1,5,1,1,1,0,late,1
novel_inputs,6,window_replay_24,311,public-system-1,v1,4,0,1,1,0,late,1
novel_inputs,6,window_replay_24,312,public-system-2,v1,2,0,0,0,0,late,49
novel_inputs,6,window_replay_24,313,public-system-2,v1,6,0,0,0,0,late,42
novel_inputs,6,window_replay_24,314,public-system-2,v1,6,1,0,0,0,late,36
novel_inputs,6,window_replay_24,315,public-system-2,v1,4,0,0,0,0,late,30
novel_inputs,6,window_replay_24,316,public-system-2,v1,3,0,0,0,0,late,25
novel_inputs,6,window_replay_24,317,public-system-2,v1,3,2,1,0,0,late,20
novel_inputs,6,window_replay_24,318,public-system-2,v1,3,2,1,1,0,late,4
novel_inputs,6,window_replay_24,319,public-system-2,v1,5,0,0,0,0,late,4
novel_inputs,6,window_replay_24,320,public-system-2,v1,6,2,0,0,0,late,3
novel_inputs,6,window_replay_24,321,public-system-2,v1,3,2,1,1,0,late,2
novel_inputs,6,window_replay_24,322,public-system-2,v1,3,2,1,1,0,late,2
novel_inputs,6,window_replay_24,323,public-system-2,v1,5,1,1,0,0,late,2
novel_inputs,6,window_replay_24,324,public-system-3,v1,6,0,1,0,0,late,49
novel_inputs,6,window_replay_24,325,public-system-3,v1,5,0,0,0,0,late,7
novel_inputs,6,window_replay_24,326,public-system-3,v1,6,0,1,1,0,late,6
novel_inputs,6,window_replay_24,327,public-system-3,v1,6,0,1,1,0,late,6
novel_inputs,6,window_replay_24,328,public-system-3,v1,5,1,0,0,0,late,6
novel_inputs,6,window_replay_24,329,public-system-3,v1,4,1,0,0,0,late,5
novel_inputs,6,window_replay_24,330,public-system-3,v1,4,3,0,0,0,late,4
novel_inputs,6,window_replay_24,331,public-system-3,v1,3,2,0,0,0,late,3
novel_inputs,6,window_replay_24,332,public-system-3,v1,4,4,0,0,0,late,2
novel_inputs,6,window_replay_24,333,public-system-3,v1,2,3,1,1,0,late,1
novel_inputs,6,window_replay_24,334,public-system-3,v1,3,4,1,1,0,late,1
novel_inputs,6,window_replay_24,335,public-system-3,v1,5,6,1,1,0,late,1
novel_inputs,6,window_replay_24,336,public-system-0,v1,2,0,0,0,0,late,49
novel_inputs,6,window_replay_24,337,public-system-0,v1,3,0,1,0,0,late,42
novel_inputs,6,window_replay_24,338,public-system-0,v1,6,1,1,0,0,late,6
novel_inputs,6,window_replay_24,339,public-system-0,v1,2,2,1,1,0,late,1
novel_inputs,6,window_replay_24,340,public-system-0,v1,2,2,1,1,0,late,1
novel_inputs,6,window_replay_24,341,public-system-0,v1,6,1,1,1,0,late,1
novel_inputs,6,window_replay_24,342,public-system-0,v1,3,0,1,1,0,late,1
novel_inputs,6,window_replay_24,343,public-system-0,v1,2,2,1,1,0,late,1
novel_inputs,6,window_replay_24,344,public-system-0,v1,3,0,1,1,0,late,1
novel_inputs,6,window_replay_24,345,public-system-0,v1,6,1,1,1,0,late,1
novel_inputs,6,window_replay_24,346,public-system-0,v1,5,3,1,1,0,late,1
novel_inputs,6,window_replay_24,347,public-system-0,v1,5,3,1,1,0,late,1
novel_inputs,6,window_replay_24,348,public-system-1,v1,5,0,0,0,0,late,49
novel_inputs,6,window_replay_24,349,public-system-1,v1,6,0,0,0,0,late,42
novel_inputs,6,window_replay_24,350,public-system-1,v1,6,1,0,0,0,late,36
novel_inputs,6,window_replay_24,351,public-system-1,v1,5,1,1,0,0,late,30
novel_inputs,6,window_replay_24,352,public-system-1,v1,3,0,0,0,0,late,5
novel_inputs,6,window_replay_24,353,public-system-1,v1,5,1,1,1,0,late,4
novel_inputs,6,window_replay_24,354,public-system-1,v1,3,2,0,0,0,late,4
novel_inputs,6,window_replay_24,355,public-system-1,v1,5,1,1,1,0,late,3
novel_inputs,6,window_replay_24,356,public-system-1,v1,2,0,0,0,0,late,3
novel_inputs,6,window_replay_24,357,public-system-1,v1,4,0,1,0,0,late,2
novel_inputs,6,window_replay_24,358,public-system-1,v1,5,1,1,1,0,late,1
novel_inputs,6,window_replay_24,359,public-system-1,v1,4,0,1,1,0,late,1
novel_inputs,6,window_replay_24,360,public-system-2,v1,4,0,0,0,0,late,49
novel_inputs,6,window_replay_24,361,public-system-2,v1,3,0,0,0,0,late,42
novel_inputs,6,window_replay_24,362,public-system-2,v1,4,1,0,0,0,late,36
novel_inputs,6,window_replay_24,363,public-system-2,v1,4,2,0,0,0,late,30
novel_inputs,6,window_replay_24,364,public-system-2,v1,6,0,0,0,0,late,24
novel_inputs,6,window_replay_24,365,public-system-2,v1,4,3,0,0,0,late,20
novel_inputs,6,window_replay_24,366,public-system-2,v1,3,1,0,0,0,late,15
novel_inputs,6,window_replay_24,367,public-system-2,v1,2,0,0,0,0,late,12
novel_inputs,6,window_replay_24,368,public-system-2,v1,4,4,0,0,0,late,9
novel_inputs,6,window_replay_24,369,public-system-2,v1,3,5,0,0,0,late,6
novel_inputs,6,window_replay_24,370,public-system-2,v1,2,6,1,0,0,late,4
novel_inputs,6,window_replay_24,371,public-system-2,v1,5,1,1,0,0,late,2
novel_inputs,6,window_replay_24,372,public-system-3,v1,6,0,1,0,0,late,49
novel_inputs,6,window_replay_24,373,public-system-3,v1,6,0,1,1,0,late,7
novel_inputs,6,window_replay_24,374,public-system-3,v1,3,0,0,0,0,late,7
novel_inputs,6,window_replay_24,375,public-system-3,v1,2,1,0,0,0,late,6
novel_inputs,6,window_replay_24,376,public-system-3,v1,3,1,0,0,0,late,5
novel_inputs,6,window_replay_24,377,public-system-3,v1,5,1,0,0,0,late,4
novel_inputs,6,window_replay_24,378,public-system-3,v1,5,3,0,0,0,late,3
novel_inputs,6,window_replay_24,379,public-system-3,v1,3,4,1,0,0,late,2
novel_inputs,6,window_replay_24,380,public-system-3,v1,3,4,1,1,0,late,1
novel_inputs,6,window_replay_24,381,public-system-3,v1,6,0,1,1,0,late,1
novel_inputs,6,window_replay_24,382,public-system-3,v1,2,3,1,1,0,late,1
novel_inputs,6,window_replay_24,383,public-system-3,v1,6,0,1,1,0,late,1
novel_inputs,6,lookup_bounded_24,0,public-system-0,v1,1,0,0,0,0,early,0
novel_inputs,6,lookup_bounded_24,1,public-system-0,v1,1,1,0,0,0,early,0
novel_inputs,6,lookup_bounded_24,2,public-system-0,v1,1,2,0,0,0,early,0
novel_inputs,6,lookup_bounded_24,3,public-system-0,v1,0,0,0,0,0,early,0
novel_inputs,6,lookup_bounded_24,4,public-system-0,v1,1,3,0,0,0,early,0
novel_inputs,6,lookup_bounded_24,5,public-system-0,v1,1,4,1,0,0,early,0
novel_inputs,6,lookup_bounded_24,6,public-system-0,v1,0,1,0,0,0,early,0
novel_inputs,6,lookup_bounded_24,7,public-system-0,v1,1,4,1,0,0,early,0
